step,instance_id,reward,resolved,f2p_pass,f2p_fail,f2p_rate,num_turns,format_errors,valid_actions,edits,tests_run
23,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,0,0
23,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,0
23,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,0,0
23,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,5
23,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,0
23,python__mypy-10683,1.0,True,2,0,1.0,12,0,12,1,3
23,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,3
23,python__mypy-11824,0.0,False,0,2,0.0,6,0,5,2,1
23,python__mypy-11824,0.0,False,0,2,0.0,9,0,9,0,1
23,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,0
23,python__mypy-11824,,,,,,9,0,9,1,2
23,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,3,5
23,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,2,0
23,python__mypy-15159,,,,,,12,0,12,3,3
23,python__mypy-15159,1.0,True,2,0,1.0,6,0,6,2,3
23,python__mypy-15184,0.0,False,0,2,0.0,8,0,8,2,2
23,python__mypy-15184,0.0,False,0,2,0.0,5,0,5,0,2
23,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,0,2
23,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,0,1
23,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,1
23,python__mypy-17071,0.0,False,0,2,0.0,4,0,4,0,1
23,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,1,4
23,python__mypy-17071,0.0,False,0,2,0.0,10,0,10,0,3
23,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,1
23,python__mypy-5617,0.0,False,0,2,0.0,3,0,3,0,1
23,python__mypy-5617,0.0,False,0,2,0.0,11,0,10,1,1
23,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,1,1
24,conan-io__conan-14362,0.0,False,0,2,0.0,8,0,8,0,0
24,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,0
24,conan-io__conan-14362,0.0,False,0,2,0.0,4,0,4,3,1
24,conan-io__conan-14362,0.0,False,0,2,0.0,8,0,8,0,1
24,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
24,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
24,conan-io__conan-14795,1.0,True,4,0,1.0,12,0,11,2,2
24,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
24,conan-io__conan-15185,0.5,False,1,1,0.5,12,1,11,1,3
24,conan-io__conan-15185,,,,,,12,0,12,2,3
24,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
24,conan-io__conan-15185,,,,,,12,0,12,1,2
24,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,2,4
24,iterative__dvc-9391,0.0,False,0,5,0.0,7,1,6,0,1
24,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,4
24,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,2
24,pydantic__pydantic-5529,0.0,False,0,2,0.0,11,0,11,3,1
24,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,2,2
24,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,0,10,2,1
24,pydantic__pydantic-5529,0.0,False,0,2,0.0,5,0,5,1,2
24,python__mypy-11241,0.0,False,0,3,0.0,5,0,5,0,2
24,python__mypy-11241,1.0,True,3,0,1.0,12,0,12,1,5
24,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,1,3
24,python__mypy-11241,0.0,False,0,3,0.0,11,0,11,0,2
24,python__mypy-11290,0.0,False,0,2,0.0,9,0,9,1,3
24,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,2
24,python__mypy-11290,0.0,False,0,2,0.0,10,0,9,0,3
24,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,2
24,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
24,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
24,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
24,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,1
25,conan-io__conan-14177,0.0,False,0,3,0.0,12,0,12,2,3
25,conan-io__conan-14795,1.0,True,4,0,1.0,6,0,5,1,2
25,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
25,conan-io__conan-14795,1.0,True,4,0,1.0,9,0,8,1,1
25,conan-io__conan-14795,1.0,True,4,0,1.0,8,0,7,1,1
25,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,1,1
25,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
25,conan-io__conan-15185,0.5,False,1,1,0.5,12,0,12,1,1
25,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
25,dask__dask-6682,0.0,False,0,2,0.0,10,0,10,1,3
25,dask__dask-6682,0.0,False,0,2,0.0,10,0,10,0,1
25,dask__dask-6682,0.0,False,0,2,0.0,10,0,10,1,3
25,dask__dask-6682,0.0,False,0,2,0.0,8,0,8,1,2
25,iterative__dvc-9391,0.0,False,0,5,0.0,3,0,3,3,0
25,iterative__dvc-9391,0.0,False,0,5,0.0,10,0,10,1,3
25,iterative__dvc-9391,0.0,False,0,5,0.0,9,0,9,0,4
25,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,3
25,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,1,1
25,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,0,1
25,python__mypy-11241,0.0,False,0,3,0.0,6,0,6,0,1
25,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,1,1
25,python__mypy-15131,0.0,False,0,2,0.0,4,0,4,0,1
25,python__mypy-15184,0.0,False,0,2,0.0,6,0,6,1,1
25,python__mypy-15184,0.0,False,0,2,0.0,10,0,10,3,3
25,python__mypy-15184,0.0,False,0,2,0.0,8,0,8,1,2
25,python__mypy-15184,0.0,False,0,2,0.0,10,0,10,1,3
25,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,1
25,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
25,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
25,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
25,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,1,1
25,python__mypy-5617,0.0,False,0,2,0.0,5,0,5,1,1
25,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,1,3
25,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,3,2
26,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,3
26,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,3,4
26,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,3,3
26,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,1
26,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,1
26,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,3
26,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,0
26,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,2
26,conan-io__conan-14362,0.0,False,0,2,0.0,7,0,7,1,3
26,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,1,3
26,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,2
26,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,1
26,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,0,10,5,1
26,pydantic__pydantic-5529,0.0,False,0,2,0.0,8,1,7,1,1
26,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,0,0
26,pydantic__pydantic-5529,0.0,False,0,2,0.0,6,0,6,2,2
26,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,1,1
26,python__mypy-11290,1.0,True,2,0,1.0,12,0,12,1,2
26,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,2
26,python__mypy-11290,0.0,False,0,2,0.0,9,0,9,1,2
26,python__mypy-11824,0.0,False,0,2,0.0,5,0,5,0,2
26,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,2,5
26,python__mypy-11824,0.0,False,0,2,0.0,6,0,6,0,2
26,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,0
26,python__mypy-15159,0.0,False,0,2,0.0,8,0,8,1,3
26,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,2,4
26,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,5
26,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
26,python__mypy-17071,0.0,False,0,2,0.0,8,0,8,0,3
26,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,1,3
26,python__mypy-17071,0.0,False,0,2,0.0,7,0,7,0,2
26,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,4
27,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
27,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,4
27,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,1
27,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
27,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,2
27,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,3
27,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,2
27,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,3,2
27,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,6,0
27,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,1,0
27,conan-io__conan-14397,1.0,True,2,0,1.0,12,0,12,5,0
27,conan-io__conan-14397,1.0,True,2,0,1.0,12,0,12,4,0
27,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
27,conan-io__conan-14795,1.0,True,4,0,1.0,5,0,4,1,1
27,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
27,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
27,dask__dask-6682,0.0,False,0,2,0.0,9,0,9,0,2
27,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,0,2
27,dask__dask-6682,0.0,False,0,2,0.0,9,0,9,0,2
27,dask__dask-6682,0.0,False,0,2,0.0,12,0,12,1,2
27,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,3,3
27,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,3
27,iterative__dvc-9391,0.0,False,0,5,0.0,9,0,9,0,3
27,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,1
27,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,1,0
27,pydantic__pydantic-5529,0.0,False,0,2,0.0,9,0,9,2,4
27,pydantic__pydantic-5529,0.0,False,0,2,0.0,11,0,11,3,3
27,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,1,0
27,python__mypy-5617,1.0,True,2,0,1.0,5,0,4,1,1
27,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,0
27,python__mypy-5617,1.0,True,2,0,1.0,12,0,11,1,4
27,python__mypy-5617,1.0,True,2,0,1.0,12,0,11,1,5
28,conan-io__conan-14362,0.0,False,0,2,0.0,10,0,10,0,1
28,conan-io__conan-14362,0.5,False,1,1,0.5,8,0,8,1,3
28,conan-io__conan-14362,0.5,False,1,1,0.5,8,0,8,1,3
28,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,3
28,python__mypy-10683,1.0,True,2,0,1.0,10,0,10,1,4
28,python__mypy-10683,1.0,True,2,0,1.0,12,0,12,1,4
28,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,4
28,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,1
28,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
28,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
28,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
28,python__mypy-11241,0.0,False,0,3,0.0,8,0,8,0,2
28,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,1,2
28,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,0
28,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,3
28,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,1,1
28,python__mypy-11434,0.0,False,0,2,0.0,11,0,11,2,2
28,python__mypy-11434,0.0,False,0,2,0.0,5,0,5,0,2
28,python__mypy-11434,0.0,False,0,2,0.0,7,0,7,0,3
28,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
28,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,4,2
28,python__mypy-15159,1.0,True,2,0,1.0,12,0,12,2,3
28,python__mypy-15159,1.0,True,2,0,1.0,10,0,9,1,5
28,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
28,python__mypy-15184,0.0,False,0,2,0.0,8,0,8,2,2
28,python__mypy-15184,1.0,True,2,0,1.0,8,0,8,2,4
28,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,2,4
28,python__mypy-15184,1.0,True,2,0,1.0,8,0,8,3,2
28,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
28,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
28,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
28,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
29,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,4,1
29,conan-io__conan-11560,0.0,False,0,4,0.0,12,1,11,1,1
29,conan-io__conan-11560,0.0,False,0,4,0.0,12,3,9,1,1
29,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,2,4
29,conan-io__conan-14362,,,,,,12,0,12,2,4
29,conan-io__conan-14362,,,,,,12,0,12,1,0
29,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,2,2
29,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,3
29,conan-io__conan-15185,0.5,False,1,1,0.5,12,0,12,1,3
29,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,1
29,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
29,conan-io__conan-15185,0.0,False,0,2,0.0,12,0,12,0,0
29,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,0
29,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,2
29,iterative__dvc-9391,0.0,False,0,5,0.0,11,0,11,0,2
29,iterative__dvc-9391,0.0,False,0,5,0.0,8,0,8,0,3
29,python__mypy-15159,1.0,True,2,0,1.0,12,0,12,3,6
29,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
29,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,2,2
29,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
29,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
29,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
29,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
29,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
29,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,1
29,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,1,5
29,python__mypy-17071,0.0,False,0,2,0.0,8,0,8,0,3
29,python__mypy-17071,0.0,False,0,2,0.0,7,0,7,0,2
29,python__mypy-5617,1.0,True,2,0,1.0,12,0,12,2,0
29,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,1,1
29,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,1,3
29,python__mypy-5617,0.0,False,0,2,0.0,7,0,7,1,2
30,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,1,3
30,conan-io__conan-10408,0.0,False,0,4,0.0,12,1,11,1,2
30,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,3,4
30,conan-io__conan-10408,0.0,False,0,4,0.0,12,1,11,2,3
30,conan-io__conan-14177,0.0,False,0,3,0.0,12,0,12,1,4
30,conan-io__conan-14397,1.0,True,2,0,1.0,12,0,12,3,2
30,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,2
30,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,1
30,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,2
30,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,3,1
30,pydantic__pydantic-5529,0.0,False,0,2,0.0,10,0,10,3,2
30,pydantic__pydantic-5529,0.0,False,0,2,0.0,9,0,9,2,1
30,pydantic__pydantic-5529,0.0,False,0,2,0.0,3,0,3,3,0
30,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,4
30,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,3
30,python__mypy-10683,0.0,False,0,2,0.0,11,0,11,0,4
30,python__mypy-10683,1.0,True,2,0,1.0,11,0,10,1,5
30,python__mypy-11241,0.0,False,0,3,0.0,10,0,10,0,3
30,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
30,python__mypy-11241,0.0,False,0,3,0.0,10,0,10,0,2
30,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
30,python__mypy-11290,0.0,False,0,2,0.0,11,0,11,0,3
30,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,3
30,python__mypy-11290,0.0,False,0,2,0.0,11,0,11,1,4
30,python__mypy-11290,1.0,True,2,0,1.0,12,0,12,2,3
30,python__mypy-11434,0.0,False,0,2,0.0,5,0,5,0,2
30,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
30,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,1
30,python__mypy-11434,0.0,False,0,2,0.0,8,0,8,1,3
30,python__mypy-15131,0.0,False,0,2,0.0,9,0,9,0,4
30,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,1,2
30,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,0,1
30,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,1,3
30,python__mypy-15184,0.0,False,0,2,0.0,4,0,4,1,1
31,conan-io__conan-14362,0.5,False,1,1,0.5,12,0,12,1,2
31,conan-io__conan-14362,0.0,False,0,2,0.0,6,0,6,0,1
31,conan-io__conan-14362,0.0,False,0,2,0.0,8,0,8,0,2
31,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,2,3
31,conan-io__conan-14397,1.0,True,2,0,1.0,11,0,10,2,1
31,conan-io__conan-14397,1.0,True,2,0,1.0,9,0,8,2,1
31,conan-io__conan-14397,,,,,,12,0,12,4,3
31,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,4,1
31,iterative__dvc-9391,0.0,False,0,5,0.0,8,0,8,0,3
31,iterative__dvc-9391,0.0,False,0,5,0.0,9,0,9,0,4
31,iterative__dvc-9391,0.0,False,0,5,0.0,9,0,9,5,3
31,iterative__dvc-9391,0.0,False,0,5,0.0,9,0,9,0,4
31,pydantic__pydantic-5529,0.0,False,0,2,0.0,11,0,11,3,2
31,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,4,0
31,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,1,3
31,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,2,2
31,python__mypy-10683,1.0,True,2,0,1.0,9,0,9,2,3
31,python__mypy-10683,0.0,False,0,2,0.0,10,0,10,0,4
31,python__mypy-10683,1.0,True,2,0,1.0,10,0,10,1,5
31,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,1
31,python__mypy-11290,0.0,False,0,2,0.0,6,0,6,0,3
31,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,1,3
31,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,4
31,python__mypy-11290,0.0,False,0,2,0.0,7,0,6,0,2
31,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,1
31,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,0,2
31,python__mypy-11824,0.0,False,0,2,0.0,8,0,8,0,3
31,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,2,2
31,python__mypy-5617,1.0,True,2,0,1.0,11,1,9,1,4
31,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,2,3
31,python__mypy-5617,1.0,True,2,0,1.0,7,0,6,1,3
31,python__mypy-5617,0.0,False,0,2,0.0,12,0,12,0,0
32,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,1
32,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,1
32,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,2
32,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,1
32,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
32,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
32,conan-io__conan-14795,1.0,True,4,0,1.0,12,0,11,1,2
32,conan-io__conan-14795,1.0,True,4,0,1.0,4,0,3,1,1
32,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
32,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
32,python__mypy-11241,0.0,False,0,3,0.0,5,0,5,0,3
32,python__mypy-11241,0.0,False,0,3,0.0,8,0,8,1,1
32,python__mypy-11828,0.333333,False,1,2,0.3333333333333333,12,0,12,1,2
32,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,3,5
32,python__mypy-11828,0.333333,False,1,2,0.3333333333333333,11,0,11,2,4
32,python__mypy-11828,0.0,False,0,3,0.0,11,0,11,0,3
32,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,3,4
32,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
32,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,0,0
32,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,1,6
32,python__mypy-15184,0.0,False,0,2,0.0,5,0,5,0,1
32,python__mypy-15184,0.0,False,0,2,0.0,10,0,10,1,2
32,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,0,1
32,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,0,1
32,python__mypy-16869,0.0,False,0,2,0.0,12,10,2,0,0
32,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
32,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
32,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
32,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,0,0
32,python__mypy-17071,0.0,False,0,2,0.0,11,0,11,0,4
32,python__mypy-17071,0.0,False,0,2,0.0,9,0,9,2,3
32,python__mypy-17071,0.0,False,0,2,0.0,12,0,12,1,4
33,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,1,2
33,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,0
33,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,2
33,conan-io__conan-11560,0.0,False,0,4,0.0,12,0,12,0,3
33,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,1,3
33,iterative__dvc-9391,0.0,False,0,5,0.0,7,0,7,0,2
33,iterative__dvc-9391,0.0,False,0,5,0.0,11,0,11,0,4
33,iterative__dvc-9391,0.0,False,0,5,0.0,12,0,12,0,1
33,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,0,2
33,python__mypy-10683,0.0,False,0,2,0.0,12,0,12,1,4
33,python__mypy-10683,1.0,True,2,0,1.0,7,0,7,1,4
33,python__mypy-10683,0.0,False,0,2,0.0,6,0,6,0,1
33,python__mypy-11241,0.0,False,0,3,0.0,11,0,11,0,5
33,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,1
33,python__mypy-11241,0.0,False,0,3,0.0,12,0,12,0,0
33,python__mypy-11241,0.0,False,0,3,0.0,9,0,9,1,4
33,python__mypy-11290,0.0,False,0,2,0.0,10,0,10,0,3
33,python__mypy-11290,0.0,False,0,2,0.0,7,0,7,0,2
33,python__mypy-11290,0.0,False,0,2,0.0,12,0,12,0,0
33,python__mypy-11290,0.0,False,0,2,0.0,9,0,9,0,4
33,python__mypy-11434,,,,,,10,0,10,1,3
33,python__mypy-11434,0.0,False,0,2,0.0,7,0,7,0,1
33,python__mypy-11434,0.0,False,0,2,0.0,12,0,12,0,0
33,python__mypy-11434,0.0,False,0,2,0.0,12,1,11,0,0
33,python__mypy-11824,0.0,False,0,2,0.0,10,0,10,0,2
33,python__mypy-11824,0.0,False,0,2,0.0,10,0,10,5,4
33,python__mypy-11824,0.0,False,0,2,0.0,6,0,6,1,1
33,python__mypy-11824,0.0,False,0,2,0.0,12,0,12,0,1
33,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
33,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,1
33,python__mypy-16869,,,,,,12,0,12,2,2
33,python__mypy-16869,0.0,False,0,2,0.0,12,0,12,0,0
34,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
34,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,4,5
34,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,1,2
34,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,3
34,conan-io__conan-14362,0.0,False,0,2,0.0,7,0,7,0,1
34,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,1
34,conan-io__conan-14362,0.0,False,0,2,0.0,11,0,11,0,3
34,conan-io__conan-14362,0.0,False,0,2,0.0,12,0,12,0,0
34,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,0,0
34,conan-io__conan-14397,1.0,True,2,0,1.0,11,0,10,2,1
34,conan-io__conan-14397,0.0,False,0,2,0.0,12,0,12,2,3
34,conan-io__conan-14397,0.0,False,0,2,0.0,4,0,4,0,2
34,conan-io__conan-14795,1.0,True,4,0,1.0,8,0,7,2,1
34,conan-io__conan-14795,1.0,True,4,0,1.0,5,0,5,1,2
34,conan-io__conan-14795,1.0,True,4,0,1.0,6,0,5,1,1
34,conan-io__conan-14795,1.0,True,4,0,1.0,12,0,12,1,2
34,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,3,3
34,pydantic__pydantic-5529,0.0,False,0,2,0.0,8,0,8,4,3
34,pydantic__pydantic-5529,0.0,False,0,2,0.0,8,0,8,2,1
34,pydantic__pydantic-5529,0.0,False,0,2,0.0,12,0,12,5,0
34,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,1,2
34,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,4
34,python__mypy-11828,0.0,False,0,3,0.0,12,0,12,0,3
34,python__mypy-11828,1.0,True,3,0,1.0,6,0,6,1,2
34,python__mypy-15159,0.0,False,0,2,0.0,7,0,7,0,2
34,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,3,2
34,python__mypy-15159,,,,,,10,0,10,1,4
34,python__mypy-15159,0.0,False,0,2,0.0,12,0,12,4,2
34,python__mypy-15184,0.0,False,0,2,0.0,6,0,6,0,3
34,python__mypy-15184,0.0,False,0,2,0.0,10,0,10,0,3
34,python__mypy-15184,0.0,False,0,2,0.0,12,0,12,2,3
34,python__mypy-15184,0.0,False,0,2,0.0,7,0,7,0,2
35,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,3
35,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
35,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,0,0
35,conan-io__conan-10408,0.0,False,0,4,0.0,12,0,12,2,5
35,conan-io__conan-14177,0.0,False,0,3,0.0,12,0,12,2,3
35,conan-io__conan-14397,,,,,,12,0,12,2,1
